Date,Open,High,Low,Close,Vol.,Change %,sent_score,n_sent_pos,avg_sent_pos,n_sent_neg,avg_sent_neg,n_sent_neutr,avg_sent_neutr,n_sent_pos-1,avg_sent_pos-1,n_sent_neg-1,avg_sent_neg-1,n_sent_neutr-1,avg_sent_neutr-1,Close+1,n_sent_pos-3,avg_sent_pos-3,n_sent_neg-3,avg_sent_neg-3,n_sent_neutr-3,avg_sent_neutr-3,Close+3,n_sent_pos-7,avg_sent_pos-7,n_sent_neg-7,avg_sent_neg-7,n_sent_neutr-7,avg_sent_neutr-7,Close+7,Close+15
2020-10-13,9298.47,9305.0,9298.46,9302.75,109816846.0,0.05,0.0001740107909426774,0.0,0.0,0.0,0.0,10.0,0.0001740107909426774,1.0,0.8405152898631059,0.0,0.0,9.0,7.980394810962863e-06,9242.62,0.0,0.0,0.0,0.0,13.0,0.00047025133132519735,9197.6,0.0,0.0,0.0,0.0,6.0,0.00011383370413868634,9208.99,11029.96
2020-10-14,9242.89,9243.15,9240.0,9242.62,14447544.0,0.0,0.0003930991944798378,0.0,0.0,0.0,0.0,10.0,0.0003930991944798378,0.0,0.0,0.0,0.0,10.0,0.0001740107909426774,9255.85,0.0,0.0,0.0,0.0,9.0,0.00024161173334704723,9133.72,0.0,0.0,0.0,0.0,8.0,0.0006494433246189012,9160.78,10906.27
2020-10-15,9253.58,9255.87,9253.58,9255.85,10466544.0,0.02,0.0014521099323106588,0.0,0.0,0.0,0.0,13.0,0.0014521099323106588,0.0,0.0,0.0,0.0,10.0,0.0003930991944798378,9197.6,1.0,0.8405152898631059,0.0,0.0,9.0,7.980394810962863e-06,9154.32,0.0,0.0,0.0,0.0,10.0,0.0004472189437364822,9390.0,11100.53
2020-10-16,9198.0,9198.02,9196.74,9197.6,21470021.0,0.0,0.02922447964242149,1.0,0.3124282098724507,0.0,0.0,10.0,0.0009041066194185707,0.0,0.0,0.0,0.0,13.0,0.0014521099323106588,9133.72,0.0,0.0,0.0,0.0,10.0,0.0001740107909426774,9170.28,0.0,0.0,0.0,0.0,13.0,0.0002493742672063526,9518.16,11099.61
2020-10-17,9133.57,9135.13,9133.57,9133.72,12890839.0,0.0,0.00023871202189610646,0.0,0.0,0.0,0.0,17.0,0.00023871202189610646,1.0,0.3124282098724507,0.0,0.0,10.0,0.0009041066194185707,9154.32,0.0,0.0,0.0,0.0,10.0,0.0003930991944798378,9208.99,0.0,0.0,0.0,0.0,13.0,0.00047025133132519735,9603.27,11335.46
2020-10-18,9154.77,9154.96,9154.08,9154.32,8154797.0,0.0,0.0014107203819245363,0.0,0.0,0.0,0.0,15.0,0.0014107203819245363,0.0,0.0,0.0,0.0,17.0,0.00023871202189610646,9170.28,0.0,0.0,0.0,0.0,13.0,0.0014521099323106588,9160.78,0.0,0.0,0.0,0.0,9.0,0.00024161173334704723,9537.8,11801.17
2020-10-19,9169.66,9171.07,9169.53,9170.28,7660319.0,0.01,9.175502782453675e-05,0.0,0.0,0.0,0.0,12.0,9.175502782453675e-05,0.0,0.0,0.0,0.0,15.0,0.0014107203819245363,9208.99,1.0,0.3124282098724507,0.0,0.0,10.0,0.0009041066194185707,9390.0,1.0,0.8405152898631059,0.0,0.0,9.0,7.980394810962863e-06,9700.42,11071.35
2020-10-20,9207.47,9208.99,9207.31,9208.99,12899296.0,0.02,0.00022419998796455192,0.0,0.0,0.0,0.0,14.0,0.00022419998796455192,0.0,0.0,0.0,0.0,12.0,9.175502782453675e-05,9160.78,0.0,0.0,0.0,0.0,17.0,0.00023871202189610646,9518.16,0.0,0.0,0.0,0.0,10.0,0.0001740107909426774,9931.54,11219.81
2020-10-21,9160.87,9161.31,9159.99,9160.78,7655184.0,0.0,0.14284468627946417,1.0,0.9961244899313896,0.0,0.0,6.0,0.0006313856708099301,0.0,0.0,0.0,0.0,14.0,0.00022419998796455192,9390.0,0.0,0.0,0.0,0.0,15.0,0.0014107203819245363,9603.27,0.0,0.0,0.0,0.0,10.0,0.0003930991944798378,11029.96,11191.97
2020-10-22,9385.04,9390.0,9385.04,9390.0,28258018.0,0.05,0.0018080848484797304,0.0,0.0,0.0,0.0,11.0,0.0018080848484797304,1.0,0.9961244899313896,0.0,0.0,6.0,0.0006313856708099301,9518.16,0.0,0.0,0.0,0.0,12.0,9.175502782453675e-05,9537.8,0.0,0.0,0.0,0.0,13.0,0.0014521099323106588,10906.27,11744.91
2020-10-23,9527.25,9527.74,9517.99,9518.16,67589405.0,-0.1,0.0001639110201861896,0.0,0.0,0.0,0.0,13.0,0.0001639110201861896,0.0,0.0,0.0,0.0,11.0,0.0018080848484797304,9603.27,0.0,0.0,0.0,0.0,14.0,0.00022419998796455192,9700.42,1.0,0.3124282098724507,0.0,0.0,10.0,0.0009041066194185707,11100.53,11762.46
2020-10-24,9604.48,9606.71,9603.27,9603.27,30292955.0,-0.01,0.00024604153804826774,0.0,0.0,0.0,0.0,10.0,0.00024604153804826774,0.0,0.0,0.0,0.0,13.0,0.0001639110201861896,9537.8,1.0,0.9961244899313896,0.0,0.0,6.0,0.0006313856708099301,9931.54,0.0,0.0,0.0,0.0,17.0,0.00023871202189610646,11099.61,11594.23
2020-10-25,9542.16,9542.16,9537.17,9537.8,12352774.0,-0.05,0.0004276339106062079,0.0,0.0,0.0,0.0,7.0,0.0004276339106062079,0.0,0.0,0.0,0.0,10.0,0.00024604153804826774,9700.42,0.0,0.0,0.0,0.0,11.0,0.0018080848484797304,11029.96,0.0,0.0,0.0,0.0,15.0,0.0014107203819245363,11335.46,11761.41
2020-10-26,9699.77,9702.26,9699.55,9700.42,1660862.0,0.01,0.00032779172882631963,0.0,0.0,0.0,0.0,12.0,0.00032779172882631963,0.0,0.0,0.0,0.0,7.0,0.0004276339106062079,9931.54,0.0,0.0,0.0,0.0,13.0,0.0001639110201861896,10906.27,0.0,0.0,0.0,0.0,12.0,9.175502782453675e-05,11801.17,11681.68
2020-10-27,9929.16,9931.55,9928.52,9931.54,11470491.0,0.02,0.00032783568603917264,0.0,0.0,0.0,0.0,5.0,0.00032783568603917264,0.0,0.0,0.0,0.0,12.0,0.00032779172882631963,11029.96,0.0,0.0,0.0,0.0,10.0,0.00024604153804826774,11100.53,0.0,0.0,0.0,0.0,14.0,0.00022419998796455192,11071.35,11892.92
2020-10-28,11028.76,11031.22,11020.0,11029.96,41147921.0,0.01,0.0003009614897150956,0.0,0.0,0.0,0.0,11.0,0.0003009614897150956,0.0,0.0,0.0,0.0,5.0,0.00032783568603917264,10906.27,0.0,0.0,0.0,0.0,7.0,0.0004276339106062079,11099.61,1.0,0.9961244899313896,0.0,0.0,6.0,0.0006313856708099301,11219.81,11392.08
2020-10-29,10912.12,10912.38,10906.27,10906.27,40363514.0,-0.05,0.00017053972468209546,0.0,0.0,0.0,0.0,14.0,0.00017053972468209546,0.0,0.0,0.0,0.0,11.0,0.0003009614897150956,11100.53,0.0,0.0,0.0,0.0,12.0,0.00032779172882631963,11335.46,0.0,0.0,0.0,0.0,11.0,0.0018080848484797304,11191.97,11564.33
2020-10-30,11101.31,11108.5,11100.4,11100.53,25173722.0,-0.01,0.047899214324388574,1.0,0.7577459488529712,0.0,0.0,15.0,0.0005760986891497319,0.0,0.0,0.0,0.0,14.0,0.00017053972468209546,11099.61,0.0,0.0,0.0,0.0,5.0,0.00032783568603917264,11801.17,0.0,0.0,0.0,0.0,13.0,0.0001639110201861896,11744.91,11780.0
2020-10-31,11097.24,11100.0,11095.47,11099.61,16062321.0,0.02,0.0005278106707717243,0.0,0.0,0.0,0.0,18.0,0.0005278106707717243,1.0,0.7577459488529712,0.0,0.0,15.0,0.0005760986891497319,11335.46,0.0,0.0,0.0,0.0,11.0,0.0003009614897150956,11071.35,0.0,0.0,0.0,0.0,10.0,0.00024604153804826774,11762.46,11760.54
2020-11-01,11329.99,11340.0,11329.99,11335.46,24173454.0,0.05,0.0001526014511909791,0.0,0.0,0.0,0.0,8.0,0.0001526014511909791,0.0,0.0,0.0,0.0,18.0,0.0005278106707717243,11801.17,0.0,0.0,0.0,0.0,14.0,0.00017053972468209546,11219.81,0.0,0.0,0.0,0.0,7.0,0.0004276339106062079,11594.23,11852.4
2020-11-02,11809.99,11811.78,11795.74,11801.17,58018887.0,-0.07,0.0009935382252230776,0.0,0.0,0.0,0.0,11.0,0.0009935382252230776,0.0,0.0,0.0,0.0,8.0,0.0001526014511909791,11071.35,1.0,0.7577459488529712,0.0,0.0,15.0,0.0005760986891497319,11191.97,0.0,0.0,0.0,0.0,12.0,0.00032779172882631963,11761.41,11911.0
2020-11-03,11076.83,11076.83,11052.8,11071.35,4092165.0,-0.05,0.0001478057374697252,0.0,0.0,0.0,0.0,8.0,0.0001478057374697252,0.0,0.0,0.0,0.0,11.0,0.0009935382252230776,11219.81,0.0,0.0,0.0,0.0,18.0,0.0005278106707717243,11744.91,0.0,0.0,0.0,0.0,5.0,0.00032783568603917264,11681.68,12281.13
2020-11-04,11221.97,11223.59,11216.66,11219.81,25756812.0,-0.02,0.0005802966406917629,0.0,0.0,0.0,0.0,11.0,0.0005802966406917629,0.0,0.0,0.0,0.0,8.0,0.0001478057374697252,11191.97,0.0,0.0,0.0,0.0,8.0,0.0001526014511909791,11762.46,0.0,0.0,0.0,0.0,11.0,0.0003009614897150956,11892.92,11945.01
2020-11-05,11190.65,11193.090000000002,11181.64,11191.97,16959756.0,0.01,0.00017763927826307065,0.0,0.0,0.0,0.0,12.0,0.00017763927826307065,0.0,0.0,0.0,0.0,11.0,0.0005802966406917629,11744.91,0.0,0.0,0.0,0.0,11.0,0.0009935382252230776,11594.23,0.0,0.0,0.0,0.0,14.0,0.00017053972468209546,11392.08,11754.59
2020-11-06,11743.25,11747.01,11741.44,11744.91,41033786.0,0.01,0.00045206745874432395,0.0,0.0,0.0,0.0,14.0,0.00045206745874432395,0.0,0.0,0.0,0.0,12.0,0.00017763927826307065,11762.46,0.0,0.0,0.0,0.0,8.0,0.0001478057374697252,11761.41,1.0,0.7577459488529712,0.0,0.0,15.0,0.0005760986891497319,11564.33,11853.55
2020-11-07,11762.31,11762.48,11757.18,11762.46,26837649.0,0.0,0.0002366301710329117,0.0,0.0,0.0,0.0,15.0,0.0002366301710329117,0.0,0.0,0.0,0.0,14.0,0.00045206745874432395,11594.23,0.0,0.0,0.0,0.0,11.0,0.0005802966406917629,11681.68,0.0,0.0,0.0,0.0,18.0,0.0005278106707717243,11780.0,11531.34
2020-11-08,11595.88,11595.99,11590.54,11594.23,11895714.0,-0.01,0.034577055486913776,1.0,0.5859830080589745,0.0,0.0,16.0,0.00011418345115997951,0.0,0.0,0.0,0.0,15.0,0.0002366301710329117,11761.41,0.0,0.0,0.0,0.0,12.0,0.00017763927826307065,11892.92,0.0,0.0,0.0,0.0,8.0,0.0001526014511909791,11760.54,11662.96
2020-11-09,11763.73,11769.81,11760.3,11761.41,27565291.0,-0.02,0.0005204343935474549,0.0,0.0,0.0,0.0,5.0,0.0005204343935474549,1.0,0.5859830080589745,0.0,0.0,16.0,0.00011418345115997951,11681.68,0.0,0.0,0.0,0.0,14.0,0.00045206745874432395,11392.08,0.0,0.0,0.0,0.0,11.0,0.0009935382252230776,11852.4,11648.13
2020-11-10,11678.7,11685.78,11678.64,11681.68,28130764.0,0.03,0.00048517712857572336,0.0,0.0,0.0,0.0,10.0,0.00048517712857572336,0.0,0.0,0.0,0.0,5.0,0.0005204343935474549,11892.92,0.0,0.0,0.0,0.0,15.0,0.0002366301710329117,11564.33,0.0,0.0,0.0,0.0,8.0,0.0001478057374697252,11911.0,11748.2
2020-11-11,11889.35,11892.92,11889.02,11892.92,41904586.0,0.030000000000000002,0.000818135680068108,0.0,0.0,0.0,0.0,9.0,0.000818135680068108,0.0,0.0,0.0,0.0,10.0,0.00048517712857572336,11392.08,1.0,0.5859830080589745,0.0,0.0,16.0,0.00011418345115997951,11780.0,0.0,0.0,0.0,0.0,11.0,0.0005802966406917629,12281.13,11318.42
2020-11-12,11393.58,11395.49,11390.0,11392.08,42777251.0,-0.01,0.0005201819335019629,0.0,0.0,0.0,0.0,9.0,0.0005201819335019629,0.0,0.0,0.0,0.0,9.0,0.000818135680068108,11564.33,0.0,0.0,0.0,0.0,5.0,0.0005204343935474549,11760.54,0.0,0.0,0.0,0.0,12.0,0.00017763927826307065,11945.01,11461.43
2020-11-13,11564.0,11564.57,11561.77,11564.33,18317349.0,0.0,0.08861455613587167,1.0,0.8023544407333247,0.0,0.0,9.0,0.009310124513932441,0.0,0.0,0.0,0.0,9.0,0.0005201819335019629,11780.0,0.0,0.0,0.0,0.0,10.0,0.00048517712857572336,11852.4,0.0,0.0,0.0,0.0,14.0,0.00045206745874432395,11754.59,11330.38
2020-11-14,11760.85,11780.0,11756.83,11780.0,62279138.0,0.16,0.000415830299607477,0.0,0.0,0.0,0.0,10.0,0.000415830299607477,1.0,0.8023544407333247,0.0,0.0,9.0,0.009310124513932441,11760.54,0.0,0.0,0.0,0.0,9.0,0.000818135680068108,11911.0,0.0,0.0,0.0,0.0,15.0,0.0002366301710329117,11853.55,11526.909999999998
2020-11-15,11757.8,11760.86,11757.8,11760.54,12990776.0,0.02,0.0014117825830908001,0.0,0.0,0.0,0.0,16.0,0.0014117825830908001,0.0,0.0,0.0,0.0,10.0,0.000415830299607477,11852.4,0.0,0.0,0.0,0.0,9.0,0.0005201819335019629,12281.13,1.0,0.5859830080589745,0.0,0.0,16.0,0.00011418345115997951,11531.34,11465.84
2020-11-16,11862.22,11862.22,11847.07,11852.4,34460567.0,-0.08,0.0008452386698788879,0.0,0.0,0.0,0.0,9.0,0.0008452386698788879,0.0,0.0,0.0,0.0,16.0,0.0014117825830908001,11911.0,1.0,0.8023544407333247,0.0,0.0,9.0,0.009310124513932441,11945.01,0.0,0.0,0.0,0.0,5.0,0.0005204343935474549,11662.96,11677.252499999999
2020-11-17,11908.4,11912.519999999999,11908.4,11911.0,15307209.0,0.02,0.00014553112244659506,0.0,0.0,0.0,0.0,6.0,0.00014553112244659506,0.0,0.0,0.0,0.0,9.0,0.0008452386698788879,12281.13,0.0,0.0,0.0,0.0,10.0,0.000415830299607477,11754.59,0.0,0.0,0.0,0.0,10.0,0.00048517712857572336,11648.13,11921.97
2020-11-18,12271.02,12282.139999999998,12270.32,12281.13,37282675.0,0.08,0.00043747468258844636,0.0,0.0,0.0,0.0,11.0,0.00043747468258844636,0.0,0.0,0.0,0.0,6.0,0.00014553112244659506,11945.01,0.0,0.0,0.0,0.0,16.0,0.0014117825830908001,11853.55,0.0,0.0,0.0,0.0,9.0,0.000818135680068108,11748.2,11388.54
2020-11-19,11964.72,11964.73,11945.01,11945.01,59274053.0,-0.16,0.0018298847784395643,0.0,0.0,0.0,0.0,13.0,0.0018298847784395643,0.0,0.0,0.0,0.0,11.0,0.00043747468258844636,11754.59,0.0,0.0,0.0,0.0,9.0,0.0008452386698788879,11531.34,0.0,0.0,0.0,0.0,9.0,0.0005201819335019629,11318.42,10140.850000000002
2020-11-20,11729.2,11758.0,11728.97,11754.59,88128479.0,0.22,0.006650709520423929,0.0,0.0,0.0,0.0,15.0,0.006650709520423929,0.0,0.0,0.0,0.0,13.0,0.0018298847784395643,11853.55,0.0,0.0,0.0,0.0,6.0,0.00014553112244659506,11662.96,1.0,0.8023544407333247,0.0,0.0,9.0,0.009310124513932441,11461.43,10446.25
2020-11-21,11855.180000000002,11856.22,11852.460000000001,11853.55,32470163.0,-0.01,0.0014782786295524527,0.0,0.0,0.0,0.0,14.0,0.0014782786295524527,0.0,0.0,0.0,0.0,15.0,0.006650709520423929,11531.34,0.0,0.0,0.0,0.0,11.0,0.00043747468258844636,11648.13,0.0,0.0,0.0,0.0,10.0,0.000415830299607477,11330.38,10166.69
2020-11-22,11524.17,11531.73,11522.21,11531.34,32449126.0,0.05999999999999999,0.0006120699353314916,0.0,0.0,0.0,0.0,11.0,0.0006120699353314916,0.0,0.0,0.0,0.0,14.0,0.0014782786295524527,11662.96,0.0,0.0,0.0,0.0,13.0,0.0018298847784395643,11748.2,0.0,0.0,0.0,0.0,16.0,0.0014117825830908001,11526.909999999998,10256.2
2020-11-23,11673.61,11673.61,11662.25,11662.96,53810366.0,-0.09,5.135267120849962e-05,0.0,0.0,0.0,0.0,9.0,5.135267120849962e-05,0.0,0.0,0.0,0.0,11.0,0.0006120699353314916,11648.13,0.0,0.0,0.0,0.0,15.0,0.006650709520423929,11318.42,0.0,0.0,0.0,0.0,9.0,0.0008452386698788879,11465.84,10373.44
2020-11-24,11648.3,11648.3,11646.38,11648.13,1264941.0,0.0,0.0010937132628896346,0.0,0.0,0.0,0.0,4.0,0.0010937132628896346,0.0,0.0,0.0,0.0,9.0,5.135267120849962e-05,11748.2,0.0,0.0,0.0,0.0,14.0,0.0014782786295524527,11461.43,0.0,0.0,0.0,0.0,6.0,0.00014553112244659506,11677.252499999999,10126.65
2020-11-25,11751.91,11752.93,11747.24,11748.2,36869329.0,-0.029999999999999995,-0.00010128855170812647,1.0,0.9844125759263987,1.0,-0.9976320444257,9.0,0.0013450327145013226,0.0,0.0,0.0,0.0,4.0,0.0010937132628896346,11318.42,0.0,0.0,0.0,0.0,11.0,0.0006120699353314916,11330.38,0.0,0.0,0.0,0.0,11.0,0.00043747468258844636,11921.97,10219.2
2020-11-26,11325.289999999999,11326.11,11315.569999999998,11318.42,61900061.0,-0.06,0.09521035726356786,2.0,0.8374041377355752,1.0,-0.998177420173306,4.0,-0.0025395886132173564,1.0,0.9844125759263987,1.0,-0.9976320444257,9.0,0.0013450327145013226,11461.43,0.0,0.0,0.0,0.0,9.0,5.135267120849962e-05,11526.909999999998,0.0,0.0,0.0,0.0,13.0,0.0018298847784395643,11388.54,10336.87
2020-11-27,11456.06,11464.39,11448.7,11461.43,65669254.0,0.05,0.2020457809439077,5.0,0.9982054014792083,3.0,-0.9237311126877708,3.0,0.0008899736834185667,2.0,0.8374041377355752,1.0,-0.998177420173306,4.0,-0.0025395886132173564,11330.38,0.0,0.0,0.0,0.0,4.0,0.0010937132628896346,11465.84,0.0,0.0,0.0,0.0,15.0,0.006650709520423929,10140.850000000002,10387.89
2020-11-28,11301.5,11330.39,11301.49,11330.38,77047081.0,0.26,0.17574887902005035,5.0,0.8820406605977041,2.0,-0.975723990559345,7.0,0.0002469977729820466,5.0,0.9982054014792083,3.0,-0.9237311126877708,3.0,0.0008899736834185667,11526.909999999998,1.0,0.9844125759263987,1.0,-0.9976320444257,9.0,0.0013450327145013226,11677.252499999999,0.0,0.0,0.0,0.0,14.0,0.0014782786295524527,10446.25,10440.92
2020-11-29,11533.13,11533.159999999998,11521.62,11526.909999999998,24211075.0,-0.05000000000000001,0.24386308466970755,3.0,0.9889274415739541,0.0,0.0,9.0,-0.00449170096504125,5.0,0.8820406605977041,2.0,-0.975723990559345,7.0,0.0002469977729820466,11465.84,2.0,0.8374041377355752,1.0,-0.998177420173306,4.0,-0.0025395886132173564,11921.97,0.0,0.0,0.0,0.0,11.0,0.0006120699353314916,10166.69,10332.83
2020-11-30,11469.8,11470.86,11464.8,11465.84,30672877.0,-0.03,0.09402138836594533,1.0,0.9997177286932128,0.0,0.0,9.0,-0.006611538337084402,3.0,0.9889274415739541,0.0,0.0,9.0,-0.00449170096504125,11677.252499999999,5.0,0.9982054014792083,3.0,-0.9237311126877708,3.0,0.0008899736834185667,11388.54,0.0,0.0,0.0,0.0,9.0,5.135267120849962e-05,10256.2,10671.77
2020-12-01,11677.592,11683.442500000001,11675.1325,11677.252499999999,48254233.85,-0.001,0.004528185025628765,2.0,0.5426326468586922,1.0,-0.995828754385002,17.0,6.63035988348863e-05,1.0,0.9997177286932128,0.0,0.0,9.0,-0.006611538337084402,11921.97,5.0,0.8820406605977041,2.0,-0.975723990559345,7.0,0.0002469977729820466,10140.850000000002,0.0,0.0,0.0,0.0,4.0,0.0010937132628896346,10373.44,10785.31
2020-12-02,11922.12,11926.96,11921.97,11921.97,63653677.0,0.0,-0.07865084467001987,1.0,0.9989414624724304,2.0,-0.9319801522651687,8.0,-1.755616403895895e-05,2.0,0.5426326468586922,1.0,-0.995828754385002,17.0,6.63035988348863e-05,11388.54,3.0,0.9889274415739541,0.0,0.0,9.0,-0.00449170096504125,10446.25,1.0,0.9844125759263987,1.0,-0.9976320444257,9.0,0.0013450327145013226,10126.65,10954.01
2020-12-03,11390.69,11395.28,11386.33,11388.54,37803414.0,-0.02,0.08295025683736848,2.0,0.9987751329608727,1.0,-0.8894976109731942,10.0,-0.002969931606276103,1.0,0.9989414624724304,2.0,-0.9319801522651687,8.0,-1.755616403895895e-05,10140.850000000002,1.0,0.9997177286932128,0.0,0.0,9.0,-0.006611538337084402,10166.69,2.0,0.8374041377355752,1.0,-0.998177420173306,4.0,-0.0025395886132173564,10219.2,10939.99
2020-12-04,10151.869999999999,10165.109999999999,10135.24,10140.850000000002,13806591.0,-0.11,-0.27426417814925885,1.0,0.9997955225917394,5.0,-0.909242826589616,7.0,-0.0027165293691463607,2.0,0.9987751329608727,1.0,-0.8894976109731942,10.0,-0.002969931606276103,10446.25,2.0,0.5426326468586922,1.0,-0.995828754385002,17.0,6.63035988348863e-05,10256.2,5.0,0.9982054014792083,3.0,-0.9237311126877708,3.0,0.0008899736834185667,10336.87,10933.39
2020-12-05,10451.21,10452.16,10444.65,10446.25,31641125.0,-0.05,-0.318815762870751,1.0,0.9990384067059497,4.0,-0.9721000836834719,4.0,0.0050050155477947495,1.0,0.9997955225917394,5.0,-0.909242826589616,7.0,-0.0027165293691463607,10166.69,1.0,0.9989414624724304,2.0,-0.9319801522651687,8.0,-1.755616403895895e-05,10373.44,5.0,0.8820406605977041,2.0,-0.975723990559345,7.0,0.0002469977729820466,10387.89,11080.65
2020-12-06,10164.48,10170.0,10158.36,10166.69,3773715.0,0.02,-0.16587496505114055,1.0,0.9995732886600308,2.0,-0.9961535943148192,3.0,-0.0008386301124118974,1.0,0.9990384067059497,4.0,-0.9721000836834719,4.0,0.0050050155477947495,10256.2,2.0,0.9987751329608727,1.0,-0.8894976109731942,10.0,-0.002969931606276103,10126.65,3.0,0.9889274415739541,0.0,0.0,9.0,-0.00449170096504125,10440.92,10920.28
2020-12-07,10252.17,10256.2,10246.63,10256.2,8799836.0,0.04,-0.016663535687257564,1.0,0.936970604408998,1.0,-0.9977177607506746,2.0,-0.0029534932036768,1.0,0.9995732886600308,2.0,-0.9961535943148192,3.0,-0.0008386301124118974,10373.44,1.0,0.9997955225917394,5.0,-0.909242826589616,7.0,-0.0027165293691463607,10219.2,1.0,0.9997177286932128,0.0,0.0,9.0,-0.006611538337084402,10332.83,10417.22
